task_id,skill_id,skill_name_en,skill_name_de,skill_category,relevance,rank,rationale,evidence_keywords,model_name,prompt_version,run_date
BN_3843,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.95,1,Advising job seekers is fundamentally about counseling and providing professional guidance.,beraten,gpt-4.1-mini,final_v4,2026-03-07
BN_3843,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.75,2,Customer service skills are necessary to understand and address the needs of job seekers as clients.,beraten,gpt-4.1-mini,final_v4,2026-03-07
BN_3844,SK-DIG-002,Data Management & Databases,Datenmanagement und Datenbanken,digital,0.95,1,"The task centers on managing structured data within databases, making data management and database skills central.",Datenbank|Daten|speichern|abfragen,gpt-4.1-mini,final_v4,2026-03-07
BN_3844,SK-COG-014,Information Management,Informationsmanagement,cognitive,0.85,2,Creating and updating applicant databases requires organizing and maintaining information effectively.,Information|Daten|aktualisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3844,SK-DIG-017,Data Entry & Digital Processing,Dateneingabe und digitale Verarbeitung,digital,0.8,3,Entering and processing data accurately in digital systems is a core part of creating and updating databases.,eingeben|Daten|verarbeiten|System,gpt-4.1-mini,final_v4,2026-03-07
BN_3845,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.95,1,"The core task is to bring companies and job seekers together, which directly involves recruitment and talent management.",Personal|Recruiting,gpt-4.1-mini,final_v4,2026-03-07
BN_3845,SK-SOC-011,Stakeholder Management,Stakeholder-Management,social,0.8,2,Managing relationships with companies and job seekers (stakeholders) is a core part of the task.,Unternehmen|Kontakt,gpt-4.1-mini,final_v4,2026-03-07
BN_3845,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.7,3,Planning and organizing are necessary to coordinate the matching process effectively.,zusammenbringen,gpt-4.1-mini,final_v4,2026-03-07
BN_3846,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.85,1,Comparing company requirements with application documents is central to recruitment and talent management processes.,Personal|Bewerbung,gpt-4.1-mini,final_v4,2026-03-07
BN_3846,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.8,2,Accuracy and thoroughness are core to carefully comparing documents and requirements without errors.,sorgfältig|genau,gpt-4.1-mini,final_v4,2026-03-07
BN_3846,SK-COG-011,Business Analysis,Geschäftsanalyse,cognitive,0.75,3,Analyzing and comparing requirements involves business analysis skills to understand and evaluate organizational needs.,Anforderung,gpt-4.1-mini,final_v4,2026-03-07
BN_3847,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.95,1,"The task is directly about selecting applicants, which is central to recruitment and talent management.",Vorauswahl|Bewerber,gpt-4.1-mini,final_v4,2026-03-07
BN_3847,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.85,2,Making a preliminary selection requires decision making to choose among applicants.,auswählen,gpt-4.1-mini,final_v4,2026-03-07
BN_3848,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.9,1,"The task is directly about supporting customers in selecting candidates, which is central to recruitment and talent management.",Kandidaten|Auswahl,gpt-4.1-mini,final_v4,2026-03-07
BN_3848,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.85,2,Providing support to customers in their decision-making process requires counseling and guidance skills.,unterstützen,gpt-4.1-mini,final_v4,2026-03-07
BN_3848,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.75,3,Understanding and addressing customer needs is necessary to effectively support them in candidate selection.,Kunden,gpt-4.1-mini,final_v4,2026-03-07
BN_3849,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.85,1,Analyzing needs requires collecting and interpreting data to understand company requirements.,analysieren|Bedarf,gpt-4.1-mini,final_v4,2026-03-07
BN_3849,SK-COG-011,Business Analysis,Geschäftsanalyse,cognitive,0.8,2,Examining business needs aligns closely with business analysis to identify requirements and improvements.,Bedarf|analysieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3849,SK-COG-001,Critical Thinking,Kritisches Denken,cognitive,0.75,3,Critical thinking is necessary to evaluate and interpret the needs of companies accurately.,analysieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3850,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.95,1,Negotiating contracts is the core activity described by 'verhandeln' and 'Einsatzbedingungen verhandeln'.,verhandeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3850,SK-SOC-020,Contract Management,Vertragsmanagement,social,0.8,2,"Managing and understanding contracts is essential to negotiate terms effectively, supported by 'Verträge' and 'Einsatzbedingungen'.",Verträge,gpt-4.1-mini,final_v4,2026-03-07
BN_3850,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.7,3,Legal knowledge is necessary to understand the framework of contracts and working conditions.,Vertrag,gpt-4.1-mini,final_v4,2026-03-07
BN_3851,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.9,1,"Kunden betreuen is central to customer service, directly involving understanding and fulfilling client needs.",Kunden|betreuen,gpt-4.1-mini,final_v4,2026-03-07
BN_3851,SK-OPS-005,Sales & Business Development,Vertrieb und Geschäftsentwicklung,operational,0.9,2,"Neue Kunden gewinnen directly relates to sales and business development, focusing on client acquisition and relationship building.",Kunden|gewinnen,gpt-4.1-mini,final_v4,2026-03-07
BN_3851,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.7,3,"Persuasion is necessary to acquire new clients and influence their decisions, supporting the sales process.",gewinnen,gpt-4.1-mini,final_v4,2026-03-07
BN_3852,SK-DIG-002,Data Management & Databases,Datenmanagement und Datenbanken,digital,0.9,1,Updating a customer database centrally involves managing and maintaining structured data in a database system.,Datenbank|aktualisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3852,SK-DIG-017,Data Entry & Digital Processing,Dateneingabe und digitale Verarbeitung,digital,0.85,2,Entering and processing customer data accurately is core to updating the database.,Daten|aktualisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_3852,SK-COG-014,Information Management,Informationsmanagement,cognitive,0.7,3,Organizing and retrieving customer information supports the update process but is a supporting skill.,Daten|Information,gpt-4.1-mini,final_v4,2026-03-07
BN_3853,SK-OPS-020,Monitoring & Surveillance,Überwachung und Kontrolle,operational,0.9,1,"The task 'Die Konkurrenz beobachten' directly involves observing and monitoring competitors, matching the skill of Monitoring & Surveillance.",beobachten,gpt-4.1-mini,final_v4,2026-03-07
BN_3853,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.75,2,"Research & Investigation supports gathering detailed information about competitors, which is necessary for effective observation.",beobachten,gpt-4.1-mini,final_v4,2026-03-07
BN_3854,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.9,1,Creating statistics requires strong data analysis and interpretation skills to examine and summarize staffing data.,Statistiken|anfertigen,gpt-4.1-mini,final_v4,2026-03-07
BN_3854,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.8,2,Accuracy and thoroughness are core to ensure the statistics are correct and reliable.,Statistiken,gpt-4.1-mini,final_v4,2026-03-07
BN_3854,SK-COG-016,Working with Numbers,Arbeiten mit Zahlen,cognitive,0.75,3,Working with numbers is necessary to calculate and interpret the statistics on staffing and deployment.,Statistiken,gpt-4.1-mini,final_v4,2026-03-07
BN_3855,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.8,1,Administrative support is a core skill needed for clerical and organizational tasks in HR.,Verwaltung,gpt-4.1-mini,final_v4,2026-03-07
BN_3855,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.75,2,Working in HR departments requires recruitment and talent management as a necessary supporting skill.,Personal,gpt-4.1-mini,final_v4,2026-03-07
BN_3855,SK-OPS-010,Record Keeping & Documentation,Aktenführung und Dokumentation,operational,0.7,3,Record keeping and documentation is a required supporting skill for HR work.,Dokumentation,gpt-4.1-mini,final_v4,2026-03-07
BN_3856,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.9,1,Planning and organizing is central to creating deployment and development plans for personnel.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_3856,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.75,2,Strategic thinking is required to align deployment and development plans with long-term organizational goals.,Entwicklungspläne,gpt-4.1-mini,final_v4,2026-03-07
BN_3856,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.7,3,Creating deployment and development plans requires understanding personnel needs and talent management.,Personal,gpt-4.1-mini,final_v4,2026-03-07
BN_3857,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.95,1,"The task is directly about searching for suitable personnel, which is central to recruitment and talent management.",Personal,gpt-4.1-mini,final_v4,2026-03-07
BN_3857,SK-COG-012,Resource Management,Ressourcenmanagement,cognitive,0.75,2,"Managing personnel resources is necessary to ensure the right allocation of staff, supporting the search for suitable personnel.",Personal,gpt-4.1-mini,final_v4,2026-03-07
BN_3857,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.7,3,Decision making is required to select suitable personnel from candidates during the search process.,auswählen,gpt-4.1-mini,final_v4,2026-03-07
BN_3858,SK-DOM-008,Education Program Design,Bildungsprogramm-Gestaltung,domain,0.85,1,Designing educational programs and curricula is core to creating concepts for employee development.,Programm|Bildung|Schulung,gpt-4.1-mini,final_v4,2026-03-07
BN_3858,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.8,2,Strategic thinking is core to aligning employee development concepts with long-term organizational goals.,Strategie|langfristig|Ziel,gpt-4.1-mini,final_v4,2026-03-07
BN_3858,SK-SOC-019,Training Material Development,Schulungsmaterial entwickeln,social,0.75,3,Developing concepts for employee development requires creating training materials as a necessary supporting skill.,Material|Schulung|entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3859,SK-DOM-006,Policy & Regulation Development,Richtlinien- und Regelungsentwicklung,domain,0.95,1,"The task is about setting rules, which directly involves policy and regulation development.",Regeln|festlegen,gpt-4.1-mini,final_v4,2026-03-07
BN_3859,SK-SOC-005,Team Leadership,Teamführung,social,0.85,2,Leadership is central to setting rules for Führung (leadership).,Führung,gpt-4.1-mini,final_v4,2026-03-07
BN_3859,SK-SOC-006,Teamwork & Collaboration,Teamarbeit und Zusammenarbeit,social,0.8,3,Collaboration is explicitly mentioned and necessary for setting rules on Zusammenarbeit.,Zusammenarbeit,gpt-4.1-mini,final_v4,2026-03-07
BN_3860,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.9,1,Analyzing and interpreting data is central to conducting needs and potential analyses effectively.,analysieren|Auswertung|Daten,gpt-4.1-mini,final_v4,2026-03-07
BN_3860,SK-COG-011,Business Analysis,Geschäftsanalyse,cognitive,0.85,2,Conducting needs and potential analyses requires examining business requirements and processes to identify gaps and opportunities.,Bedarfsanalysen|Potenzialanalysen|Anforderung,gpt-4.1-mini,final_v4,2026-03-07
BN_3860,SK-COG-002,Problem Solving,Problemlösung,cognitive,0.7,3,"Problem solving supports identifying issues and potential in the analyses, making it a necessary supporting skill.",lösen|Problem,gpt-4.1-mini,final_v4,2026-03-07
BN_3861,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.85,1,Creating requirement and competency profiles is closely related to identifying and managing talent needs.,Anforderungsprofile|Kompetenzprofile|Mitarbeiter,gpt-4.1-mini,final_v4,2026-03-07
BN_3861,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.7,2,Planning and organizing is necessary to structure the process of creating profiles effectively.,erstellen,gpt-4.1-mini,final_v4,2026-03-07
BN_3862,SK-DOM-006,Policy & Regulation Development,Richtlinien- und Regelungsentwicklung,domain,0.95,1,Developing rules for selection procedures directly involves drafting and implementing organizational policies and procedures.,Regeln|Auswahlverfahren|entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3862,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.75,2,"Selection procedures are part of recruitment and talent management, making this skill necessary to support the task.",Auswahlverfahren,gpt-4.1-mini,final_v4,2026-03-07
BN_3863,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.95,1,Developing strategies for optimal employee potential use is fundamentally about strategic thinking and long-term planning.,Strategien|entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3863,SK-SOC-007,Coaching & Mentoring,Coaching und Mentoring,social,0.85,2,Coaching and mentoring are core to enabling employees to realize their potential through guidance and development.,Mitarbeiter|Potenzial|entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3863,SK-COG-018,Change Management,Veränderungsmanagement,cognitive,0.75,3,Change management supports implementing strategies that help employees adapt and optimize their potential.,Strategien|entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_3864,SK-SOC-013,Supervision & Performance Management,Aufsicht und Leistungsmanagement,social,0.85,1,Ensuring employees are neither over- nor under-challenged requires evaluating their performance and providing feedback.,Mitarbeiter|Leistung,gpt-4.1-mini,final_v4,2026-03-07
BN_3864,SK-SOC-017,Recruitment & Talent Management,Personalgewinnung und Talentmanagement,social,0.8,2,Managing employee qualifications and fit involves attracting and developing the right personnel.,Mitarbeiter|qualifiziert,gpt-4.1-mini,final_v4,2026-03-07
